SalesTransactionID,SaleDateTime,LocationID,ShipTo,SaleAmount,SaleTaxAmount,TotalSaleAmount,FeeAmount,FeePcntRate,PerTranAmount,Dispensed_Fuel_Additives_Quantity,Dispensed_Fuel_Additives_Amount,Merchandise_Quantity,Merchandise_Amount
3187962249,11:00.0,9551,117653600,7.66,0.58,7.66,-0.25,0.0095,0.18,0,0,2,7.08
3187962330,36:00.0,12920,807932900,7.54,0.56,7.54,-0.25,0.0095,0.18,0,0,2,6.98
3187962379,48:00.0,13257,689421600,7.01,0.53,7.01,-0.25,0.0095,0.18,0,0,2,6.48
3187962408,50:00.0,13026,825800600,7.56,0.58,7.56,-0.25,0.0095,0.18,0,0,2,6.98
3187962464,01:00.0,11881,470609900,7.54,0.56,7.54,-0.25,0.0095,0.18,0,0,2,6.98
3187962476,14:00.0,11977,461550600,7.61,0.43,7.61,-0.25,0.0095,0.18,0,0,2,7.18
3187962630,29:00.0,13257,689421600,7.35,0.07,7.35,-0.25,0.0095,0.18,0,0,2,7.28
3187962633,10:00.0,13257,689421600,7.77,0.59,7.77,-0.25,0.0095,0.18,0,0,2,7.18
3187962675,01:00.0,12924,630397800,7.07,0.29,7.07,-0.25,0.0095,0.18,0,0,2,6.78
3187962764,10:00.0,10778,283251700,7.88,0.6,7.88,-0.25,0.0095,0.18,0,0,2,7.28
3187962883,19:00.0,11604,548781400,7.23,0.55,7.23,-0.25,0.0095,0.18,0,0,2,6.68
3187962933,42:00.0,10778,283251700,6.89,0.41,6.89,-0.25,0.0095,0.18,0,0,2,6.48
3188054591,50:00.0,14401,905265500,7.53,0.32,7.53,-0.25,0.0095,0.18,0,0,2,7.21
3188054597,41:00.0,14401,905265500,7.06,0.4,7.06,-0.25,0.0095,0.18,0,0,2,6.66
3188074915,07:00.0,12415,515217800,7.13,0.25,7.13,-0.25,0.0095,0.18,0,0,2,6.88
3188074921,19:00.0,12415,515217800,7.34,0.56,7.34,-0.25,0.0095,0.18,0,0,2,6.78
3188075138,36:00.0,12054,482565900,7.52,0.44,7.52,-0.25,0.0095,0.18,0,0,2,7.08
3188075145,21:00.0,12054,482565900,6.89,0.41,6.89,-0.25,0.0095,0.18,0,0,2,6.48
3188075529,32:00.0,14552,970928800,7.34,0.56,7.34,-0.25,0.0095,0.18,0,0,2,6.78
3188075546,45:00.0,14252,877214700,6.91,0.53,6.91,-0.25,0.0095,0.18,0,0,2,6.38
3188075627,31:00.0,14552,970928800,7.83,0.25,7.83,-0.25,0.0095,0.18,0,0,2,7.58
3188075669,45:00.0,14552,970928800,7.87,0.6,7.87,-0.25,0.0095,0.18,0,0,2,7.27
3188075686,54:00.0,9839,179913900,7.45,0.57,7.45,-0.25,0.0095,0.18,0,0,2,6.88
3188075689,11:00.0,9839,179913900,6.91,0.53,6.91,-0.25,0.0095,0.18,0,0,2,6.38
3188075795,01:00.0,9709,117023200,7.43,0.45,7.43,-0.25,0.0095,0.18,0,0,2,6.98
3188075846,10:00.0,9709,117023200,6.92,0.54,6.92,-0.25,0.0095,0.18,0,0,2,6.38
3188076003,05:00.0,13601,741291900,7.3,0.32,7.3,-0.25,0.0095,0.18,0,0,2,6.98
3188076211,40:00.0,14035,899157200,7.66,0.42,7.66,-0.25,0.0095,0.18,0,0,2,7.24
3188076316,44:00.0,9745,124795600,6.89,0.31,6.89,-0.25,0.0095,0.18,0,0,2,6.58
3188076318,41:00.0,9745,124795600,7.51,0.49,7.51,-0.25,0.0095,0.18,0,0,2,7.02
3188076380,15:00.0,10483,309664100,7.75,0.57,7.75,-0.25,0.0095,0.18,0,0,2,7.18
3188076388,39:00.0,10483,309664100,7.21,0.43,7.21,-0.25,0.0095,0.18,0,0,2,6.78
3188076406,15:00.0,13484,920599800,7.01,0.53,7.01,-0.25,0.0095,0.18,0,0,2,6.48
3188076426,37:00.0,9701,171975600,7.1,0.52,7.1,-0.25,0.0095,0.18,0,0,2,6.58
3188076432,16:00.0,9701,171975600,7.58,0.56,7.58,-0.25,0.0095,0.18,0,0,2,7.02
3188076453,43:00.0,13383,699900700,7.56,0.58,7.56,-0.25,0.0095,0.18,0,0,2,6.98
3188076795,59:00.0,13464,891053100,7.63,0.45,7.63,-0.25,0.0095,0.18,0,0,2,7.18
3188077083,13:00.0,14552,970928800,7.56,0.58,7.56,-0.25,0.0095,0.18,0,0,2,6.98
3188077643,49:00.0,9701,171975600,7.34,0.36,7.34,-0.25,0.0095,0.18,0,0,2,6.98
3188077645,30:00.0,9701,171975600,7.85,0.48,7.85,-0.25,0.0095,0.18,0,0,2,7.37
3188078008,55:00.0,9164,23206600,7.56,0.58,7.56,-0.25,0.0095,0.18,0,0,2,6.98
3188083111,32:00.0,10483,309664100,6.89,0.51,6.89,-0.25,0.0095,0.18,0,0,2,6.38
3188083112,36:00.0,10483,309664100,7.59,0.11,7.59,-0.25,0.0095,0.18,0,0,2,7.48
3188053209,01:00.0,9791,166462200,7,0.44,7,-0.25,0.0095,0.18,0,0,2,6.56
3188053301,50:00.0,13969,979796000,7.77,0.59,7.77,-0.25,0.0095,0.18,0,0,2,7.18
3188053479,37:00.0,12417,585024300,7.54,0.46,7.54,-0.25,0.0095,0.18,0,0,2,7.08
3188053483,48:00.0,12417,585024300,7.86,0.48,7.86,-0.25,0.0095,0.18,0,0,2,7.38
3188053486,45:00.0,12417,585024300,7.03,0.25,7.03,-0.25,0.0095,0.18,0,0,2,6.78
3188053628,48:00.0,11954,486667900,7.77,0.59,7.77,-0.25,0.0095,0.18,0,0,2,7.18
3188053631,56:00.0,13496,927524900,7.29,0.11,7.29,-0.25,0.0095,0.18,0,0,2,7.18
3188053690,39:00.0,11954,486667900,7.56,0.58,7.56,-0.25,0.0095,0.18,0,0,2,6.98
3188053824,35:00.0,11954,486667900,7.06,0.54,7.06,-0.25,0.0095,0.18,0,0,2,6.52
3188053879,31:00.0,9651,151926300,6.91,0.53,6.91,-0.25,0.0095,0.18,0,0,2,6.38
3188069585,42:00.0,13076,779369800,8.32,0.54,8.32,-0.26,0.0095,0.18,0,0,2,7.78
3188069616,23:00.0,9791,166462200,8.52,0.34,8.52,-0.26,0.0095,0.18,0,0,2,8.18
3188069646,54:00.0,9791,166462200,8.71,0.45,8.71,-0.26,0.0095,0.18,0,0,2,8.26
3188069651,45:00.0,9791,166462200,8.04,0.26,8.04,-0.26,0.0095,0.18,0,0,2,7.78
3188070104,57:00.0,13969,979796000,7.95,0.61,7.95,-0.26,0.0095,0.18,0,0,2,7.34
3188070296,45:00.0,11986,603700600,8.85,0.67,8.85,-0.26,0.0095,0.18,0,0,2,8.18
3188070385,03:00.0,11617,456977800,8.39,0.6,8.39,-0.26,0.0095,0.18,0,0,2,7.79
3188070446,56:00.0,13496,927524900,8.22,0.64,8.22,-0.26,0.0095,0.18,0,0,2,7.58
3188070448,36:00.0,13496,927524900,8.9,0.7,8.9,-0.26,0.0095,0.18,0,0,2,8.2
3188070563,05:00.0,11954,486667900,8.63,0.66,8.63,-0.26,0.0095,0.18,0,0,2,7.97
3188070632,14:00.0,11923,492303300,8.21,0.64,8.21,-0.26,0.0095,0.18,0,0,2,7.57
3187962857,45:00.0,9231,49607500,8.69,0.21,8.69,-0.26,0.0095,0.18,0,0,2,8.48
3187963247,36:00.0,9902,196897300,8.25,0.47,8.25,-0.26,0.0095,0.18,0,0,2,7.78
3187963365,03:00.0,12768,605532100,8.67,0.64,8.67,-0.26,0.0095,0.18,0,0,2,8.03
3187963523,15:00.0,11720,591405600,8.8,0.52,8.8,-0.26,0.0095,0.18,0,0,2,8.28
3187963951,32:00.0,12320,706240900,7.99,0.61,7.99,-0.26,0.0095,0.18,0,0,2,7.38
3187964059,41:00.0,9779,219784600,8.2,0.51,8.2,-0.26,0.0095,0.18,0,0,2,7.69
3187964164,37:00.0,9537,108286600,8.05,0.47,8.05,-0.26,0.0095,0.18,0,0,2,7.58
3187964165,52:00.0,9537,108286600,8.48,0.5,8.48,-0.26,0.0095,0.18,0,0,2,7.98
3187964175,56:00.0,11795,548710300,8.05,0.54,8.05,-0.26,0.0095,0.18,0,0,2,7.51
3187964242,50:00.0,9949,209517200,8.22,0.63,8.22,-0.26,0.0095,0.18,0,0,2,7.59
3187964266,44:00.0,11795,548710300,8.85,0.6,8.85,-0.26,0.0095,0.18,0,0,2,8.25
3187964275,58:00.0,11795,548710300,8.76,0.59,8.76,-0.26,0.0095,0.18,0,0,2,8.17
3187964357,13:00.0,13775,958712200,8.39,0.41,8.39,-0.26,0.0095,0.18,0,0,2,7.98
3187964510,54:00.0,9273,55678700,7.99,0.45,7.99,-0.26,0.0095,0.18,0,0,2,7.54
3187965155,49:00.0,13425,882674500,8.26,0.59,8.26,-0.26,0.0095,0.18,0,0,2,7.67
3187965210,08:00.0,12480,578678500,8.21,0.13,8.21,-0.26,0.0095,0.18,0,0,2,8.08
3187965224,01:00.0,13425,882674500,8.84,0.67,8.84,-0.26,0.0095,0.18,0,0,2,8.17
3187965528,40:00.0,11869,608104600,8.82,0.44,8.82,-0.26,0.0095,0.18,0,0,2,8.38
3187965827,06:00.0,12567,601823800,8.1,0.62,8.1,-0.26,0.0095,0.18,0,0,2,7.48
3187965870,05:00.0,11447,448646000,8.64,0.66,8.64,-0.26,0.0095,0.18,0,0,2,7.98
3187966057,45:00.0,13266,683567200,8.35,0.47,8.35,-0.26,0.0095,0.18,0,0,2,7.88
3187966116,58:00.0,11869,608104600,8.46,0.37,8.46,-0.26,0.0095,0.18,0,0,2,8.09
3187966118,50:00.0,11869,608104600,8.55,0.36,8.55,-0.26,0.0095,0.18,0,0,2,8.19
3187966146,52:00.0,9498,124158700,8.15,0.56,8.15,-0.26,0.0095,0.18,0,0,2,7.59
3187966277,12:00.0,11881,470609900,8.94,0.67,8.94,-0.26,0.0095,0.18,0,0,2,8.27
3187966393,52:00.0,9551,117653600,8.53,0.65,8.53,-0.26,0.0095,0.18,0,0,2,7.88
3187966421,46:00.0,13257,689421600,8.74,0.67,8.74,-0.26,0.0095,0.18,0,0,2,8.07
3187966481,01:00.0,10543,324227800,8.19,0.61,8.19,-0.26,0.0095,0.18,0,0,2,7.58
3187966495,53:00.0,11977,461550600,8.83,0.65,8.83,-0.26,0.0095,0.18,0,0,2,8.18
3187966521,30:00.0,13257,689421600,8.9,0.68,8.9,-0.26,0.0095,0.18,0,0,2,8.22
3187966522,37:00.0,13257,689421600,8.55,0.27,8.55,-0.26,0.0095,0.18,0,0,2,8.28
3187966650,55:00.0,13822,934063900,8.91,0.37,8.91,-0.26,0.0095,0.18,0,0,2,8.54
3187966653,31:00.0,9766,164067100,8.25,0.38,8.25,-0.26,0.0095,0.18,0,0,2,7.87
3187966654,36:00.0,9766,164067100,8.86,0.58,8.86,-0.26,0.0095,0.18,0,0,2,8.28
3187966678,01:00.0,11977,461550600,8.91,0.13,8.91,-0.26,0.0095,0.18,0,0,2,8.78
3187966748,48:00.0,11864,452337900,8.08,0.6,8.08,-0.26,0.0095,0.18,0,0,2,7.48
3187966751,21:00.0,11864,452337900,8.19,0.61,8.19,-0.26,0.0095,0.18,0,0,2,7.58
3187966767,19:00.0,11864,452337900,8.47,0.29,8.47,-0.26,0.0095,0.18,0,0,2,8.18
3187966786,15:00.0,9564,114914500,8.73,0.2,8.73,-0.26,0.0095,0.18,0,0,2,8.53
3187966929,36:00.0,10070,204144000,7.93,0.45,7.93,-0.26,0.0095,0.18,0,0,2,7.48
3187966999,00:00.0,14502,993758200,8.24,0.61,8.24,-0.26,0.0095,0.18,0,0,2,7.63
3187967156,19:00.0,10778,283251700,8.64,0.66,8.64,-0.26,0.0095,0.18,0,0,2,7.98
3187967658,30:00.0,13822,934063900,8.11,0.53,8.11,-0.26,0.0095,0.18,0,0,2,7.58
3187968128,47:00.0,10778,283251700,8.21,0.63,8.21,-0.26,0.0095,0.18,0,0,2,7.58
3187968226,48:00.0,9483,100433200,8.03,0.45,8.03,-0.26,0.0095,0.18,0,0,2,7.58
3188067093,05:00.0,12982,651880700,8.94,0.68,8.94,-0.26,0.0095,0.18,0,0,2,8.26
3188067604,04:00.0,12054,482565900,8.77,0.52,8.77,-0.26,0.0095,0.18,0,0,2,8.25
3188067675,48:00.0,12441,696431600,8.87,0.19,8.87,-0.26,0.0095,0.18,0,0,2,8.68
3188067888,32:00.0,14552,970928800,7.98,0.61,7.98,-0.26,0.0095,0.18,0,0,2,7.37
3188067967,10:00.0,14552,970928800,8.09,0.62,8.09,-0.26,0.0095,0.18,0,0,2,7.47
3188068115,17:00.0,14478,983413600,8.1,0.62,8.1,-0.26,0.0095,0.18,0,0,2,7.48
3188068171,38:00.0,9709,117023200,8.32,0.54,8.32,-0.26,0.0095,0.18,0,0,2,7.78
3188068179,27:00.0,9745,124795600,8.42,0.55,8.42,-0.26,0.0095,0.18,0,0,2,7.87
3188068182,42:00.0,9745,124795600,8.92,0.47,8.92,-0.26,0.0095,0.18,0,0,2,8.45
3188068263,29:00.0,14252,877214700,8.31,0.63,8.31,-0.26,0.0095,0.18,0,0,2,7.68
3188068328,07:00.0,9709,117023200,8.9,0.7,8.9,-0.26,0.0095,0.18,0,0,2,8.2
3188068329,57:00.0,9709,117023200,8.62,0.54,8.62,-0.26,0.0095,0.18,0,0,2,8.08
3188068334,52:00.0,9709,117023200,8.66,0.68,8.66,-0.26,0.0095,0.18,0,0,2,7.98
3188068592,37:00.0,10697,321641300,8.03,0.45,8.03,-0.26,0.0095,0.18,0,0,2,7.58
3188068624,49:00.0,14035,899157200,8.72,0.44,8.72,-0.26,0.0095,0.18,0,0,2,8.28
3188068765,40:00.0,9701,171975600,8.72,0.64,8.72,-0.26,0.0095,0.18,0,0,2,8.08
3188068772,00:00.0,10483,309664100,8.52,0.63,8.52,-0.26,0.0095,0.18,0,0,2,7.89
3188068773,27:00.0,10483,309664100,8.62,0.64,8.62,-0.26,0.0095,0.18,0,0,2,7.98
3188068774,20:00.0,10483,309664100,8.18,0.6,8.18,-0.26,0.0095,0.18,0,0,2,7.58
3188068775,23:00.0,10483,309664100,8.49,0.51,8.49,-0.26,0.0095,0.18,0,0,2,7.98
3188069079,52:00.0,13572,875603300,7.92,0.44,7.92,-0.26,0.0095,0.18,0,0,2,7.48
3188069082,10:00.0,13572,875603300,7.92,0.44,7.92,-0.26,0.0095,0.18,0,0,2,7.48
3188069094,13:00.0,12439,594547200,8.64,0.66,8.64,-0.26,0.0095,0.18,0,0,2,7.98
3188069209,31:00.0,12439,594547200,8.31,0.63,8.31,-0.26,0.0095,0.18,0,0,2,7.68
3188069211,43:00.0,12439,594547200,8.85,0.67,8.85,-0.26,0.0095,0.18,0,0,2,8.18
3188069250,36:00.0,9701,171975600,8.17,0.5,8.17,-0.26,0.0095,0.18,0,0,2,7.67
3188069253,48:00.0,9701,171975600,7.98,0.59,7.98,-0.26,0.0095,0.18,0,0,2,7.39
3188069257,50:00.0,9701,171975600,8.07,0.6,8.07,-0.26,0.0095,0.18,0,0,2,7.47
3188069354,31:00.0,9164,23206600,8.26,0.48,8.26,-0.26,0.0095,0.18,0,0,2,7.78
3188070838,32:00.0,13496,927524900,8.55,0.67,8.55,-0.26,0.0095,0.18,0,0,2,7.88
3188071791,53:00.0,13484,920599800,8.05,0.61,8.05,-0.26,0.0095,0.18,0,0,2,7.44
3188071794,09:00.0,13484,920599800,8.24,0.63,8.24,-0.26,0.0095,0.18,0,0,2,7.61
3187940053,51:00.0,13822,934063900,9.17,0.6,9.17,-0.27,0.0095,0.18,0,0,2,8.57
3187940163,29:00.0,10778,283251700,9.1,0.69,9.1,-0.27,0.0095,0.18,0,0,2,8.41
3187940194,12:00.0,10778,283251700,9.77,0.52,9.77,-0.27,0.0095,0.18,0,0,2,9.25
3187943080,01:00.0,13822,934063900,9.39,0.61,9.39,-0.27,0.0095,0.18,0,0,2,8.78
3187970156,08:00.0,9779,219784600,9.98,0.61,9.98,-0.27,0.0095,0.18,0,0,2,9.37
3187970229,35:00.0,9779,219784600,9.55,0.75,9.55,-0.27,0.0095,0.18,0,0,2,8.8
3187970319,38:00.0,13216,667234900,9.16,0.52,9.16,-0.27,0.0095,0.18,0,0,2,8.64
3187970620,36:00.0,9949,209517200,9.44,0.72,9.44,-0.27,0.0095,0.18,0,0,2,8.72
3187970640,39:00.0,13253,817260300,9.6,0.73,9.6,-0.27,0.0095,0.18,0,0,2,8.87
3187970677,56:00.0,11412,494407000,9.37,0.71,9.37,-0.27,0.0095,0.18,0,0,2,8.66
3187970862,35:00.0,13713,911651800,9.72,0.64,9.72,-0.27,0.0095,0.18,0,0,2,9.08
3187970910,23:00.0,12320,706240900,9.16,0.7,9.16,-0.27,0.0095,0.18,0,0,2,8.46
3187970916,18:00.0,12320,706240900,9.16,0.7,9.16,-0.27,0.0095,0.18,0,0,2,8.46
3187970918,52:00.0,12320,706240900,9.16,0.7,9.16,-0.27,0.0095,0.18,0,0,2,8.46
3187970953,10:00.0,9273,55678700,9.08,0.51,9.08,-0.27,0.0095,0.18,0,0,2,8.57
3187971002,54:00.0,9273,55678700,9.82,0.5,9.82,-0.27,0.0095,0.18,0,0,2,9.32
3187971007,28:00.0,9273,55678700,9.35,0.53,9.35,-0.27,0.0095,0.18,0,0,2,8.82
3187971181,55:00.0,12017,501837900,9.79,0.11,9.79,-0.27,0.0095,0.18,0,0,2,9.68
3187971201,47:00.0,11795,548710300,9.56,0.65,9.56,-0.27,0.0095,0.18,0,0,2,8.91
3187971377,34:00.0,13775,958712200,9.08,0.69,9.08,-0.27,0.0095,0.18,0,0,2,8.39
3187971379,48:00.0,13775,958712200,9.57,0.73,9.57,-0.27,0.0095,0.18,0,0,2,8.84
3187971380,07:00.0,13775,958712200,9.14,0.7,9.14,-0.27,0.0095,0.18,0,0,2,8.44
3187971385,30:00.0,10616,307514000,9.84,0.6,9.84,-0.27,0.0095,0.18,0,0,2,9.24
3187971509,31:00.0,9537,108286600,9.96,0.59,9.96,-0.27,0.0095,0.18,0,0,2,9.37
3187971540,47:00.0,9738,199647900,9.18,0.7,9.18,-0.27,0.0095,0.18,0,0,2,8.48
3187971748,10:00.0,13425,882674500,9.72,0.74,9.72,-0.27,0.0095,0.18,0,0,2,8.98
3187971956,38:00.0,12480,578678500,9.3,0.71,9.3,-0.27,0.0095,0.18,0,0,2,8.59
3187972175,14:00.0,13026,825800600,9.96,0.62,9.96,-0.27,0.0095,0.18,0,0,2,9.34
3187972183,10:00.0,13026,825800600,9.34,0.71,9.34,-0.27,0.0095,0.18,0,0,2,8.63
3187972223,52:00.0,11869,608104600,9.25,0.47,9.25,-0.27,0.0095,0.18,0,0,2,8.78
3187972226,53:00.0,11869,608104600,9.37,0.47,9.37,-0.27,0.0095,0.18,0,0,2,8.9
3187972228,19:00.0,11869,608104600,9.35,0.47,9.35,-0.27,0.0095,0.18,0,0,2,8.88
3187972305,31:00.0,9564,114914500,8.97,0.64,8.97,-0.27,0.0095,0.18,0,0,2,8.33
3187972324,03:00.0,11447,448646000,9.6,0.73,9.6,-0.27,0.0095,0.18,0,0,2,8.87
3187972367,06:00.0,13738,829138700,9.5,0.72,9.5,-0.27,0.0095,0.18,0,0,2,8.78
3187972370,11:00.0,13738,829138700,9.72,0.74,9.72,-0.27,0.0095,0.18,0,0,2,8.98
3187972429,36:00.0,11447,448646000,9.65,0.74,9.65,-0.27,0.0095,0.18,0,0,2,8.91
3187972430,17:00.0,11447,448646000,9.5,0.72,9.5,-0.27,0.0095,0.18,0,0,2,8.78
3187972434,26:00.0,11447,448646000,9,0.53,9,-0.27,0.0095,0.18,0,0,2,8.47
3187972643,01:00.0,11898,474632700,9.12,0.52,9.12,-0.27,0.0095,0.18,0,0,2,8.6
3187972901,04:00.0,11869,608104600,8.97,0.45,8.97,-0.27,0.0095,0.18,0,0,2,8.52
3187972904,25:00.0,11869,608104600,9.01,0.45,9.01,-0.27,0.0095,0.18,0,0,2,8.56
3187973025,17:00.0,10780,317081800,9.61,0.73,9.61,-0.27,0.0095,0.18,0,0,2,8.88
3187973091,24:00.0,13257,689421600,9.94,0.76,9.94,-0.27,0.0095,0.18,0,0,2,9.18
3187973112,31:00.0,13266,683567200,9.96,0.56,9.96,-0.27,0.0095,0.18,0,0,2,9.4
3187973143,58:00.0,9564,114914500,9.58,0.7,9.58,-0.27,0.0095,0.18,0,0,2,8.88
3187973359,39:00.0,11977,461550600,9.33,0.56,9.33,-0.27,0.0095,0.18,0,0,2,8.77
3187973376,29:00.0,11977,461550600,9.9,0.6,9.9,-0.27,0.0095,0.18,0,0,2,9.3
3187975544,55:00.0,11604,548781400,9.03,0.69,9.03,-0.27,0.0095,0.18,0,0,2,8.34
3187975547,26:00.0,11604,548781400,9.57,0.73,9.57,-0.27,0.0095,0.18,0,0,2,8.84
3188058688,59:00.0,11130,407447200,9.1,0.57,9.1,-0.27,0.0095,0.18,0,0,2,8.53
3188058699,10:00.0,12415,515217800,9.71,0.63,9.71,-0.27,0.0095,0.18,0,0,2,9.08
3188058856,02:00.0,12982,651880700,9.21,0.7,9.21,-0.27,0.0095,0.18,0,0,2,8.51
3188059049,09:00.0,9839,179913900,9.72,0.74,9.72,-0.27,0.0095,0.18,0,0,2,8.98
3188059275,57:00.0,14581,970314100,9.77,0.49,9.77,-0.27,0.0095,0.18,0,0,2,9.28
3188059281,18:00.0,14581,970314100,9.49,0.72,9.49,-0.27,0.0095,0.18,0,0,2,8.77
3188059342,44:00.0,10915,344099700,9.69,0.74,9.69,-0.27,0.0095,0.18,0,0,2,8.95
3188059500,53:00.0,9709,117023200,9.08,0.6,9.08,-0.27,0.0095,0.18,0,0,2,8.48
3188059502,39:00.0,9709,117023200,9.77,0.77,9.77,-0.27,0.0095,0.18,0,0,2,9
3188059503,23:00.0,9709,117023200,9.62,0.75,9.62,-0.27,0.0095,0.18,0,0,2,8.87
3188059585,07:00.0,14035,899157200,9,0.59,9,-0.27,0.0095,0.18,0,0,2,8.41
3188059588,44:00.0,14035,899157200,9.81,0.64,9.81,-0.27,0.0095,0.18,0,0,2,9.17
